(standard input):646534	|	5502	|	Acarosporaceae	|	family	|	if:80424,ncbi:88746,worms:578634,gbif:8347,irmng:106346	|		|		|	
(standard input):1058540	|	5296863	|	Umbilicariaceae	|	family	|	if:81508,ncbi:87265,gbif:4108,irmng:107906	|		|		|	
(standard input):790256	|	5296863	|	Elixiaceae	|	family	|	if:81938,ncbi:130664,gbif:4109,irmng:107676	|		|		|	
(standard input):9671	|	5296863	|	Ophioparmaceae	|	family	|	if:81993,ncbi:145976,gbif:8365,irmng:107377	|		|		|	
(standard input):716652	|	5296864	|	Catillariaceae	|	family	|	if:80559,ncbi:271818,gbif:4833,irmng:106328	|		|		|	
(standard input):67090	|	5296864	|	Rhizocarpaceae	|	family	|	if:81865,ncbi:88640,worms:578650,gbif:8371,irmng:107429	|		|		|	
(standard input):818901	|	306155	|	Miltideaceae	|	family	|	if:81013,ncbi:388445,gbif:8314,irmng:108189	|		|	sibling_higher	|	
(standard input):4065354	|	306155	|	Biatorellaceae	|	family	|	if:81956,gbif:8341,irmng:105754	|		|	sibling_higher	|	
(standard input):4064596	|	306155	|	Malmideaceae	|	family	|	if:564180,ncbi:1302296,gbif:6755203	|		|	sibling_higher	|	
(standard input):216198	|	306155	|	Stereocaulaceae	|	family	|	if:81425,ncbi:50937,worms:438283,gbif:8302,irmng:108049	|		|	sibling_higher	|	
(standard input):818906	|	306155	|	Dactylosporaceae	|	family	|	if:81680,ncbi:388440,worms:100031,gbif:8349,irmng:105755	|		|	sibling_higher	|	
(standard input):5345128	|	306155	|	Scoliciosporaceae	|	family	|	if:81364,gbif:4811	|		|	sibling_higher	|	
(standard input):5345130	|	306155	|	Pycnoraceae	|	family	|	if:804835,ncbi:1453781	|		|	sibling_higher	|	
(standard input):694082	|	306155	|	Psoraceae	|	family	|	if:81306,ncbi:258890,gbif:4813	|		|	sibling_higher	|	
(standard input):567417	|	306155	|	Mycoblastaceae	|	family	|	if:81048,ncbi:312193,gbif:8310,irmng:107361	|		|	sibling_higher	|	
(standard input):339441	|	306155	|	Lecanoraceae	|	family	|	if:80934,ncbi:39933,worms:147714,gbif:4828,irmng:106806	|		|	sibling_higher	|	
(standard input):250295	|	306155	|	Crocyniaceae	|	family	|	if:80658,ncbi:209115,gbif:4842,irmng:106280	|		|	sibling_higher	|	
(standard input):305904	|	306155	|	Parmeliaceae	|	family	|	if:81882,ncbi:78060,worms:382455,gbif:8305,gbif:3563833,irmng:108192	|		|	sibling_higher	|	
(standard input):5345129	|	306155	|	Sporastatiaceae	|	family	|	if:804842,ncbi:1454053,gbif:8428462	|		|	sibling_higher	|	
(standard input):588435	|	306155	|	Aphanopsidaceae	|	family	|	if:81966,ncbi:1074048,gbif:8342,irmng:107214	|		|	sibling_higher	|	
(standard input):116704	|	306155	|	Ectolechiaceae	|	family	|	if:80723,ncbi:284053,gbif:8350,irmng:107675	|		|	sibling_higher	|	
(standard input):525394	|	306155	|	Haematommataceae	|	family	|	if:80830,ncbi:107434,gbif:8325,irmng:109384	|		|	sibling_higher	|	
(standard input):4065328	|	306155	|	Calycidiaceae	|	family	|	if:81689,ncbi:291025,gbif:8348,irmng:106333	|		|	sibling_higher	|	
(standard input):306152	|	306155	|	Cladoniaceae	|	family	|	if:80599,ncbi:5198,worms:382475,gbif:8328,irmng:106072	|		|	sibling_higher	|	
(standard input):628041	|	306155	|	Byssolomataceae	|	family	|	if:80539,gbif:3563348,irmng:120750	|		|	sibling_higher	|	
(standard input):818902	|	306155	|	Megalariaceae	|	family	|	if:80984,ncbi:388444,gbif:8319,irmng:108380	|		|	sibling_higher	|	
(standard input):4065320	|	306155	|	Pachyascaceae	|	family	|	if:82117,gbif:3269444,irmng:104454	|		|	sibling_higher	|	
(standard input):818904	|	306155	|	Gypsoplacaceae	|	family	|	if:81990,ncbi:388442,gbif:8327,irmng:109382	|		|	sibling_higher	|	
(standard input):1031212	|	306155	|	Ramalinaceae	|	family	|	if:81242,ncbi:56478,worms:147711,worms:178916,gbif:4812,gbif:3294315,irmng:108109	|		|	sibling_higher	|	
(standard input):247665	|	306155	|	Arthrorhaphidaceae	|	family	|	if:80477,ncbi:146288,gbif:6242,irmng:107064	|		|	sibling_higher	|	
(standard input):917371	|	306155	|	Brigantiaeaceae	|	family	|	if:80535,ncbi:388951,gbif:4834,irmng:107139	|		|	sibling_higher	|	
(standard input):216195	|	1001393	|	Physciaceae	|	family	|	if:81166,ncbi:50934,worms:147740,gbif:8369,irmng:108106	|		|	sibling_higher	|	
(standard input):339438	|	1001393	|	Caliciaceae	|	family	|	if:80543,ncbi:39937,worms:438721,gbif:4115,irmng:106331	|		|	sibling_higher	|	
(standard input):646549	|	4066747	|	Megalosporaceae	|	family	|	if:80985,ncbi:88740,gbif:4112,irmng:108381	|		|		|	
(standard input):67083	|	4066747	|	Teloschistaceae	|	family	|	if:81793,ncbi:88646,worms:147707,gbif:8368,irmng:107151	|		|		|	
(standard input):447044	|	4066745	|	Letrouitiaceae	|	family	|	if:80953,ncbi:157774,gbif:8370,irmng:108371	|		|		|	
(standard input):5342481	|	5508	|	Vahliellaceae	|	family	|	if:517839,ncbi:1344060,gbif:5953292	|		|		|	
(standard input):549050	|	5508	|	Lobariaceae	|	family	|	if:80962,ncbi:129109,worms:382449,gbif:8375,irmng:108375	|		|		|	
(standard input):588937	|	5508	|	Nephromataceae	|	family	|	if:82016,ncbi:48857,gbif:8374,irmng:107367	|		|		|	
(standard input):5345518	|	5508	|	Koerberiaceae	|	family	|	if:800590,ncbi:1343996	|		|		|	
(standard input):625344	|	5508	|	Peltigeraceae	|	family	|	if:81118,ncbi:48860,worms:426149,gbif:8373,irmng:107312	|		|		|	
(standard input):185791	|	661251	|	Placynthiaceae	|	family	|	if:81183,ncbi:169285,gbif:4118,irmng:108139	|		|		|	
(standard input):372043	|	661251	|	Coccocarpiaceae	|	family	|	if:81702,ncbi:191096,gbif:8389,irmng:106076	|		|		|	
(standard input):132429	|	661251	|	Collemataceae	|	family	|	if:80624,ncbi:169194,worms:426138,gbif:8377,irmng:107084	|		|		|	
(standard input):626527	|	661251	|	Pannariaceae	|	family	|	if:81101,ncbi:176448,gbif:4119,irmng:107379	|		|		|	
(standard input):1014712	|	4065499	|	Sphaerophoraceae	|	family	|	if:81395,ncbi:40598,gbif:4810,irmng:107648	|		|		|	
(standard input):982575	|	5296865	|	Porpidiaceae	|	family	|	if:81215,ncbi:88739,gbif:8358	|		|		|	
(standard input):1014722	|	5296865	|	Lecideaceae	|	family	|	if:80935,ncbi:40595,gbif:8296,irmng:108368	|		|		|	
(standard input):818903	|	5980162	|	Sarrameanaceae	|	family	|	if:81260,ncbi:388443,gbif:8303,gbif:3302292	|		|		|	
(standard input):292324	|	5673830	|	Hymeneliaceae	|	family	|	if:80881,ncbi:88749,worms:147744,gbif:4829,irmng:108969	|		|		|	
(standard input):4067018	|	5296868	|	Trapeliaceae	|	family	|	if:81480,ncbi:1520784,gbif:8344,irmng:117722	|		|		|	
(standard input):190605	|	5673831	|	Arctomiaceae	|	family	|	if:80469,ncbi:291023,gbif:4838,irmng:107060	|		|		|	
(standard input):5344573	|	5348892	|	Leprocaulaceae	|	family	|	if:564058,ncbi:1520875	|		|		|	
(standard input):199502	|	655799	|	Phlyctidaceae	|	family	|	if:82017,ncbi:291600,worms:426153,gbif:5838,irmng:108136	|		|		|	
(standard input):968418	|	655799	|	Stictidaceae	|	family	|	if:81429,ncbi:56757,gbif:8390,irmng:109802	|		|		|	
(standard input):843696	|	655799	|	Odontotremataceae	|	family	|	if:81643,ncbi:292182,gbif:2147,irmng:107330	|		|		|	
(standard input):5345134	|	655799	|	Fissurinaceae	|	family	|	if:564112	|		|		|	
(standard input):5345133	|	655799	|	Sagiolechiaceae	|	family	|	if:518231,ncbi:909627	|		|		|	
(standard input):51473	|	655799	|	Coenogoniaceae	|	family	|	if:80621,ncbi:185310,gbif:5857,irmng:103181	|		|		|	
(standard input):744197	|	655799	|	Gyalectaceae	|	family	|	if:80821,ncbi:88634,gbif:2149,irmng:109175	|		|		|	
(standard input):163529	|	655799	|	Graphidaceae	|	family	|	if:80816,ncbi:71598,worms:426133,gbif:4107,gbif:2176,irmng:107789,irmng:107574	|		|		|	
(standard input):4082432	|	655799	|	Phaneromycetaceae	|	family	|	if:81636,gbif:2471,irmng:104107	|		|		|	
(standard input):166666	|	655799	|	Gomphillaceae	|	family	|	if:547007,ncbi:1130097,gbif:8361,gbif:2161,irmng:106532,irmng:107572	|		|		|	
(standard input):5442777	|	655799	|	Myeloconidaceae	|	family	|	ncbi:388284,gbif:2148	|		|		|	
(standard input):802768	|	418466	|	Anamylopsoraceae	|	family	|	if:81979,ncbi:91801,gbif:4839,irmng:107211	|		|		|	
(standard input):444952	|	418466	|	Baeomycetaceae	|	family	|	if:80510,ncbi:83473,gbif:8345,irmng:107050	|		|		|	
(standard input):413869	|	188952	|	Agyriaceae	|	family	|	if:80435,gbif:8346,irmng:106591	|		|		|	
(standard input):5261962	|	188952	|	Schaereriaceae	|	family	|	if:81262,gbif:4840,irmng:117653	|		|		|	
(standard input):216191	|	744207	|	Pertusariaceae	|	family	|	if:81132,ncbi:50931,worms:147733,gbif:4113,irmng:108105	|		|	sibling_higher	|	
(standard input):444949	|	744207	|	Icmadophilaceae	|	family	|	if:81960,ncbi:83476,gbif:8372,irmng:107966	|		|	sibling_higher	|	
(standard input):947090	|	744207	|	Megasporaceae	|	family	|	if:81964,ncbi:292490,worms:438937,gbif:4116,irmng:108382	|		|	sibling_higher	|	
(standard input):966001	|	744207	|	Ochrolechiaceae	|	family	|	if:82161,ncbi:394531,worms:438939,gbif:4114,irmng:104900	|		|	sibling_higher	|	
(standard input):466008	|	744207	|	Coccotremataceae	|	family	|	if:82010,ncbi:129500,gbif:4117,irmng:107080	|		|	sibling_higher	|	
(standard input):4066951	|	744207	|	Microcaliciaceae	|	family	|	if:81002,ncbi:1293435,gbif:4111,irmng:108185	|		|	sibling_higher	|	
(standard input):418465	|	418461	|	Candelariaceae	|	family	|	if:80550,ncbi:452226,gbif:8343,irmng:107203	|		|		|	
(standard input):280214	|	723008	|	Peltulaceae	|	family	|	if:81121,ncbi:157476,gbif:4103,irmng:107313	|		|		|	
(standard input):3688086	|	723008	|	Gloeoheppiaceae	|	family	|	if:81968,gbif:4106,irmng:106915	|		|		|	
(standard input):5344715	|	723008	|	Heppiaceae	|	family	|	if:80853,ncbi:157475,gbif:4105	|		|		|	
(standard input):280216	|	723008	|	Lichinaceae	|	family	|	if:81718,ncbi:157478,worms:147718,gbif:4104,irmng:107074	|		|		|	
(standard input):34358	|	949246	|	Geoglossaceae	|	family	|	if:80796,ncbi:34368,gbif:8380,irmng:109492	|		|		|	
(standard input):388131	|	418372	|	Coniocybaceae	|	family	|	if:80630,ncbi:164592,gbif:6243,irmng:107086	|		|		|	
(standard input):293786	|	972723	|	Orbiliaceae	|	family	|	if:81091,ncbi:47021,worms:437276,gbif:4127,irmng:109366	|		|		|	
(standard input):947095	|	880969	|	Carbomycetaceae	|	family	|	if:80554,ncbi:292496,gbif:8396,irmng:101110	|		|		|	
(standard input):526210	|	880969	|	Tuberaceae	|	family	|	if:81502,ncbi:40289,gbif:4134,irmng:110067	|		|		|	
(standard input):911856	|	526210	|	mycorrhizal samples	|	no rank - terminal	|	ncbi:415597	|	mycorrhizal samples (in family Tuberaceae)	|	was_container	|	
(standard input):786238	|	880969	|	Glaziellaceae	|	family	|	if:81665,ncbi:40293,gbif:9664,irmng:100272	|		|		|	
(standard input):16909	|	880969	|	Ascodesmidaceae	|	family	|	if:80482,ncbi:47181,gbif:4128,irmng:106359	|		|		|	
(standard input):502041	|	880969	|	Chorioactidaceae	|	family	|	if:511346,ncbi:716658,gbif:4130,irmng:104024	|		|		|	
(standard input):537744	|	880969	|	Sarcoscyphaceae	|	family	|	if:81256,ncbi:47190,gbif:8400,irmng:109790	|		|		|	
(standard input):598523	|	880969	|	Sarcosomataceae	|	family	|	if:81257,ncbi:29820,gbif:4133,irmng:109791	|		|		|	
(standard input):880973	|	880969	|	Ascobolaceae	|	family	|	if:80480,ncbi:5189,worms:100056,gbif:8395,irmng:110495	|		|		|	
(standard input):953357	|	880969	|	Rhizinaceae	|	family	|	if:81342,ncbi:44643,gbif:4132,irmng:107428	|		|		|	
(standard input):947096	|	880969	|	Karstenellaceae	|	family	|	if:80913,ncbi:292497,gbif:8397,irmng:107967	|		|		|	
(standard input):880965	|	880969	|	Pezizaceae	|	family	|	if:81134,ncbi:5186,worms:146185,gbif:8399,irmng:101828	|		|		|	
(standard input):332569	|	880969	|	Helvellaceae	|	family	|	if:80846,ncbi:33159,gbif:7006,irmng:109498	|		|		|	
(standard input):306161	|	880969	|	Morchellaceae	|	family	|	if:81027,ncbi:5192,gbif:8398,irmng:111399	|		|		|	
(standard input):620530	|	880969	|	Pyronemataceae	|	family	|	if:81322,ncbi:110846,worms:100057,worms:426212,gbif:4131,gbif:3296952,irmng:109524	|		|		|	
(standard input):404506	|	620530	|	mycorrhizal samples	|	no rank - terminal	|	ncbi:351088	|	mycorrhizal samples (in family Pyronemataceae)	|	was_container	|	
(standard input):410367	|	880969	|	Caloscyphaceae	|	family	|	if:82131,ncbi:221906,gbif:4129,irmng:101036	|		|		|	
(standard input):478026	|	880969	|	Discinaceae	|	family	|	if:80712,ncbi:44615,gbif:7005,irmng:107799	|		|		|	
(standard input):661569	|	971709	|	Pleurotremataceae	|	family	|	if:81192,gbif:3299895	|		|	major_rank_conflict	|	
(standard input):5343666	|	971709	|	Mucomassariaceae	|	family	|	if:82046,gbif:3296414	|		|	major_rank_conflict	|	
(standard input):346308	|	346273	|	Eremithallaceae	|	family	|	if:540499,gbif:7972242,irmng:120755	|		|		|	
(standard input):740357	|	849463	|	Cystofilobasidiaceae	|	family	|	if:82103,ncbi:165808,worms:437263,gbif:7582,irmng:106287	|		|		|	
(standard input):5985457	|	849463	|	Mrakiaceae	|	family	|	ncbi:1851551	|		|		|	
(standard input):611414	|	747035	|	Filobasidiaceae	|	family	|	if:80772,ncbi:5408,gbif:7581,irmng:105986	|		|		|	
(standard input):4107398	|	183800	|	Rhynchogastremataceae	|	family	|	if:82047,ncbi:1581159,gbif:3244,irmng:108236	|		|		|	
(standard input):133074	|	183800	|	Tremellaceae	|	family	|	if:81481,ncbi:5215,worms:438944,gbif:3827,irmng:108805	|		|		|	
(standard input):729968	|	183800	|	Carcinomycetaceae	|	family	|	if:82154,ncbi:1905117,gbif:7580,irmng:101184	|		|		|	
(standard input):5344501	|	183800	|	Asterotremellaceae	|	family	|	if:529140	|		|		|	
(standard input):711446	|	183800	|	Sirobasidiaceae	|	family	|	if:81380,ncbi:57692,gbif:3243,irmng:109797	|		|		|	
(standard input):5260755	|	183800	|	Tetragoniomycetaceae	|	family	|	if:81459,ncbi:1851470,gbif:3828,irmng:119160	|		|		|	
(standard input):564630	|	183800	|	Hyaloriaceae	|	family	|	if:80870,ncbi:34427,gbif:3246,irmng:110456	|		|		|	
(standard input):5260754	|	183800	|	Cuniculitremaceae	|	family	|	if:82133,ncbi:1910893,gbif:3247,irmng:106286	|		|		|	
(standard input):4107405	|	183800	|	Trichosporonaceae	|	family	|	if:81493,ncbi:1759442,worms:438942,gbif:3826,irmng:117725	|		|		|	
(standard input):4107388	|	183800	|	Phragmoxenidiaceae	|	family	|	if:82018,gbif:3245,irmng:108137	|		|		|	
(standard input):3840394	|	1051919	|	Wallemiaceae	|	family	|	if:81922,gbif:3820,irmng:117729	|		|		|	
(standard input):84942	|	247828	|	Hydnodontaceae	|	family	|	if:81729,ncbi:1229510,gbif:3276,irmng:110144	|		|		|	
(standard input):607536	|	607547	|	Thelephoraceae	|	family	|	if:81463,ncbi:56488,gbif:3277,irmng:110061	|		|		|	
(standard input):540450	|	607547	|	Bankeraceae	|	family	|	if:80513,ncbi:137746,gbif:7608,irmng:107051	|		|		|	
(standard input):434121	|	741000	|	Auriculariaceae	|	family	|	if:80505,ncbi:5227,worms:345833,gbif:8788,irmng:110048	|		|		|	
(standard input):938070	|	741000	|	Aporpiaceae	|	family	|	ncbi:263999,gbif:3563793,irmng:107059	|		|		|	
(standard input):564623	|	741000	|	Exidiaceae	|	family	|	ncbi:34426,gbif:3286025	|		|		|	
(standard input):172586	|	256533	|	Sebacinaceae	|	family	|	if:81612,ncbi:160909,gbif:3278,irmng:117645	|		|		|	
(standard input):5344505	|	247825	|	Gloeodontiaceae	|	family	|	if:511260,gbif:7690305	|		|		|	
(standard input):684071	|	247825	|	Albatrellaceae	|	family	|	if:89023,ncbi:68749,gbif:7614,irmng:106396	|		|		|	
(standard input):4096609	|	247825	|	Hybogasteraceae	|	family	|	if:81728,gbif:3281,irmng:108966	|		|		|	
(standard input):300723	|	247825	|	Stephanosporaceae	|	family	|	if:81422,ncbi:178441,gbif:3280,irmng:107595	|		|		|	
(standard input):1044743	|	247825	|	Hericiaceae	|	family	|	if:80854,ncbi:40458,gbif:7612,irmng:110454	|		|		|	
(standard input):1095608	|	247825	|	Echinodontiaceae	|	family	|	if:80722,ncbi:40438,gbif:3282,irmng:110192	|		|		|	
(standard input):934885	|	247825	|	Stereaceae	|	family	|	if:81424,ncbi:103376,gbif:3279,irmng:107596	|		|		|	
(standard input):569039	|	247825	|	Bondarzewiaceae	|	family	|	if:80527,ncbi:40420,gbif:7613,irmng:110054	|		|		|	
(standard input):48323	|	247825	|	Auriscalpiaceae	|	family	|	if:80506,ncbi:40417,gbif:3283,irmng:110049	|		|		|	
(standard input):5261550	|	247825	|	Amylostereaceae	|	family	|	if:81947,gbif:3284,irmng:100527	|		|		|	
(standard input):611412	|	247825	|	Russulaceae	|	family	|	if:81358,ncbi:5401,gbif:7609,irmng:109532	|		|		|	
(standard input):377012	|	247825	|	Peniophoraceae	|	family	|	if:81123,ncbi:103393,gbif:7610,irmng:107315	|		|		|	
(standard input):989768	|	247825	|	Lachnocladiaceae	|	family	|	if:80924,ncbi:68781,gbif:7611,irmng:117815	|		|		|	
(standard input):5261551	|	633302	|	Limnoperdaceae	|	family	|	if:80959,gbif:3289,irmng:102339	|		|		|	
(standard input):60043	|	633302	|	Polyporaceae	|	family	|	if:81203,ncbi:5317,worms:437280,gbif:3286,irmng:101092	|		|		|	
(standard input):42234	|	633302	|	Meruliaceae	|	family	|	if:89005,ncbi:81064,gbif:3287,irmng:108182	|		|		|	
(standard input):671183	|	633302	|	Phanerochaetaceae	|	family	|	if:80024,ncbi:396331,gbif:7617,irmng:108135	|		|		|	
(standard input):4099718	|	633302	|	Fomitopsidaceae	|	family	|	if:81772,ncbi:1769247,worms:438943,gbif:7619,irmng:106053	|		|		|	
(standard input):5261553	|	633302	|	Grammotheleaceae	|	family	|	if:81779,ncbi:1195528,gbif:7618	|		|		|	
(standard input):60041	|	633302	|	Ganodermataceae	|	family	|	if:80782,ncbi:5313,gbif:3290,irmng:109485	|		|		|	
(standard input):97622	|	633302	|	Xenasmataceae	|	family	|	if:81527,ncbi:234820,gbif:7615,irmng:107865	|		|		|	
(standard input):468070	|	633302	|	Sparassidaceae	|	family	|	if:82019,ncbi:40465,gbif:7616,irmng:107647	|		|		|	
(standard input):4099832	|	633302	|	Cystostereaceae	|	family	|	if:81760,ncbi:1834028,gbif:3291,irmng:108113	|		|		|	
(standard input):1039724	|	633302	|	Meripilaceae	|	family	|	if:80007,ncbi:378266,gbif:3288,irmng:108180	|		|		|	
(standard input):5984800	|	633302	|	Fragiliporiaceae	|	family	|	ncbi:1776155,gbif:7366739	|		|		|	
(standard input):580418	|	193965	|	Schizoporaceae	|	family	|	if:80038,ncbi:574935,gbif:3298,irmng:107642	|		|		|	
(standard input):569043	|	193965	|	Hymenochaetaceae	|	family	|	if:536196,ncbi:40424,worms:426223,gbif:8468,irmng:110275	|		|		|	
(standard input):5294232	|	193965	|	Repetobasidiaceae	|	family	|	if:80033,gbif:3295163	|		|		|	
(standard input):247829	|	822502	|	Gloeophyllaceae	|	family	|	if:81777,ncbi:452340,gbif:8462,irmng:106964	|		|		|	
(standard input):633304	|	822503	|	Corticiaceae	|	family	|	if:80648,ncbi:5304,worms:147623,gbif:8461,irmng:110404	|		|		|	
(standard input):38456	|	822503	|	Punctulariaceae	|	family	|	ncbi:908827	|		|		|	
(standard input):38462	|	822503	|	Vuilleminiaceae	|	family	|	ncbi:908824	|		|		|	
(standard input):183998	|	558119	|	Cantharellaceae	|	family	|	if:80552,ncbi:57201,gbif:8457,irmng:110389	|		|		|	
(standard input):234858	|	558119	|	Ceratobasidiaceae	|	family	|	if:80572,ncbi:5250,gbif:8458,irmng:110394	|		|		|	
(standard input):4097197	|	558119	|	Aphelariaceae	|	family	|	if:80464,gbif:8456,irmng:107057	|		|		|	
(standard input):160852	|	558119	|	Hydnaceae	|	family	|	if:80873,ncbi:68758,gbif:8460,irmng:110273	|		|		|	
(standard input):183806	|	558119	|	Tulasnellaceae	|	family	|	if:81504,ncbi:5237,gbif:4198,irmng:109549	|		|		|	
(standard input):160855	|	558119	|	Clavulinaceae	|	family	|	if:80610,ncbi:68755,gbif:8459,irmng:106073	|		|		|	
(standard input):463250	|	558119	|	Botryobasidiaceae	|	family	|	if:81744,ncbi:68792,worms:437925,gbif:4197,irmng:107137	|		|		|	
(standard input):1075091	|	207725	|	Amylocorticiaceae	|	family	|	if:82170,ncbi:721957,gbif:4188,irmng:100461	|		|	sibling_higher	|	
(standard input):1026597	|	207725	|	Rhizopogonaceae	|	family	|	if:81346,ncbi:48595,gbif:8452,irmng:107430	|		|	sibling_higher	|	
(standard input):273530	|	207725	|	Serpulaceae	|	family	|	if:82135,ncbi:389951,gbif:8454,irmng:117806	|		|	sibling_higher	|	
(standard input):4106501	|	207725	|	Protogastraceae	|	family	|	if:81216,gbif:8451,irmng:109380	|		|	sibling_higher	|	
(standard input):457227	|	207725	|	Tapinellaceae	|	family	|	if:82129,ncbi:227335,gbif:4187,irmng:117716	|		|	sibling_higher	|	
(standard input):4106504	|	207725	|	Gasterellaceae	|	family	|	if:80787,gbif:8450,irmng:109486	|		|	sibling_higher	|	
(standard input):428814	|	207725	|	Gomphidiaceae	|	family	|	if:81778,ncbi:5389,gbif:4192,irmng:109494	|		|	sibling_higher	|	
(standard input):1033612	|	207725	|	Gyroporaceae	|	family	|	if:521878,ncbi:227328,gbif:4193,irmng:109383	|		|	sibling_higher	|	
(standard input):264911	|	207725	|	Hygrophoropsidaceae	|	family	|	if:80878,ncbi:389734,gbif:4194,irmng:108968	|		|	sibling_higher	|	
(standard input):5261559	|	207725	|	Sclerogastraceae	|	family	|	if:530436,gbif:4196,irmng:117643	|		|	sibling_higher	|	
(standard input):409663	|	207725	|	Calostomataceae	|	family	|	if:80549,ncbi:83214,gbif:4189,irmng:109124	|		|	sibling_higher	|	
(standard input):1075177	|	207725	|	Sclerodermataceae	|	family	|	if:81268,ncbi:37466,gbif:8453,irmng:109794	|		|	sibling_higher	|	
(standard input):457232	|	207725	|	Suillaceae	|	family	|	if:81940,ncbi:227336,gbif:8455,irmng:106966	|		|	sibling_higher	|	
(standard input):4106481	|	207725	|	Diplocystidiaceae	|	family	|	if:82167,gbif:4190,irmng:105563	|		|	sibling_higher	|	
(standard input):404713	|	207725	|	Coniophoraceae	|	family	|	if:80632,ncbi:80634,gbif:8449,irmng:110504	|		|	sibling_higher	|	
(standard input):685640	|	207725	|	Boletaceae	|	family	|	if:80523,ncbi:5368,gbif:8789,gbif:3270083,irmng:110052	|		|	sibling_higher	|	
(standard input):98664	|	207725	|	Paxillaceae	|	family	|	if:81114,ncbi:5394,gbif:4195,irmng:109318	|		|	sibling_higher	|	
(standard input):808192	|	207725	|	Gastrosporiaceae	|	family	|	if:80789,ncbi:202703,gbif:4191,irmng:109487	|		|	sibling_higher	|	
(standard input):808303	|	207725	|	Boletinellaceae	|	family	|	if:82098,ncbi:178450,gbif:8790,irmng:107134	|		|	sibling_higher	|	
(standard input):537242	|	822499	|	Atheliaceae	|	family	|	if:81737,ncbi:80628,worms:177231,gbif:9665,irmng:106360	|		|		|	
(standard input):5296956	|	8364	|	Porotheleaceae	|	family	|	if:81214,gbif:3281477,irmng:120761	|		|		|	
(standard input):477870	|	8364	|	Niaceae	|	family	|	if:80014,ncbi:155000,worms:100073,gbif:8446,irmng:107368	|		|		|	
(standard input):1044753	|	8364	|	Fistulinaceae	|	family	|	if:80774,ncbi:40455,gbif:8443,irmng:110499	|		|		|	
(standard input):8354	|	8364	|	Schizophyllaceae	|	family	|	if:81263,ncbi:5332,worms:426170,gbif:4185,irmng:109792	|		|		|	
(standard input):4105647	|	8364	|	Broomeiaceae	|	family	|	if:80536,gbif:8441,irmng:109123	|		|		|	
(standard input):209129	|	8364	|	Chromocyphellaceae	|	family	|	if:542005,ncbi:862265,gbif:7837540	|		|		|	
(standard input):1057275	|	8364	|	Cyphellaceae	|	family	|	if:80673,ncbi:139264,gbif:4173,irmng:110183	|		|		|	
(standard input):817243	|	8364	|	Marasmiaceae	|	family	|	if:80977,ncbi:654128,worms:426180,gbif:4179,irmng:108378	|		|		|	
(standard input):438740	|	8364	|	Entolomataceae	|	family	|	if:81675,ncbi:71934,worms:426229,gbif:4174,irmng:107680	|		|		|	
(standard input):723282	|	8364	|	Typhulaceae	|	family	|	if:80050,ncbi:68808,gbif:7007,irmng:108050	|		|		|	
(standard input):5344589	|	8364	|	Tubariaceae	|	family	|	if:512626,gbif:7821354	|		|		|	
(standard input):112540	|	8364	|	Inocybaceae	|	family	|	if:81727,ncbi:665596,worms:437909,gbif:4177,irmng:110393	|		|		|	
(standard input):234956	|	8364	|	Bolbitiaceae	|	family	|	if:80522,ncbi:5398,worms:426175,gbif:8440,irmng:110051	|		|		|	
(standard input):729017	|	8364	|	Clavariaceae	|	family	|	if:80606,ncbi:40105,gbif:8442,irmng:110400	|		|		|	
(standard input):934913	|	8364	|	Psathyrellaceae	|	family	|	if:82127,ncbi:184208,worms:426226,gbif:4184,irmng:106457	|		|		|	
(standard input):282217	|	8364	|	Hygrophoraceae	|	family	|	if:80877,ncbi:51005,worms:426167,gbif:4176,irmng:110274	|		|		|	
(standard input):5344590	|	8364	|	Cortinariaceae	|	family	|	if:80649,ncbi:34450,worms:100072,gbif:4172,irmng:110505	|		|		|	
(standard input):162651	|	8364	|	Tricholomataceae	|	family	|	if:81487,ncbi:5351,worms:100071,gbif:8787,irmng:109970	|		|		|	
(standard input):850291	|	8364	|	Hydnangiaceae	|	family	|	if:80874,ncbi:330899,worms:178055,gbif:8445,irmng:108967	|		|		|	
(standard input):1048880	|	8364	|	Lyophyllaceae	|	family	|	if:80005,ncbi:930979,gbif:4178,irmng:102435	|		|		|	
(standard input):4105661	|	8364	|	Mycenaceae	|	family	|	if:505549,worms:426208,gbif:4180,irmng:115163	|		|		|	
(standard input):445863	|	8364	|	Amanitaceae	|	family	|	if:80446,ncbi:41954,gbif:4171,irmng:109978	|		|		|	
(standard input):789190	|	8364	|	Phelloriniaceae	|	family	|	if:81147,ncbi:110062,gbif:4181,irmng:115398	|		|		|	
(standard input):639988	|	8364	|	Pluteaceae	|	family	|	if:81194,ncbi:36657,gbif:8447,irmng:108341	|		|		|	
(standard input):4105644	|	8364	|	Hemigasteraceae	|	family	|	if:80848,gbif:8444,irmng:108900	|		|		|	
(standard input):637619	|	8364	|	Pterulaceae	|	family	|	if:81309,ncbi:262632,gbif:8448,irmng:106902	|		|		|	
(standard input):1082072	|	8364	|	Physalacriaceae	|	family	|	if:81165,ncbi:862241,worms:437261,gbif:4182,irmng:104108	|		|		|	
(standard input):1019482	|	8364	|	Pleurotaceae	|	family	|	if:81191,ncbi:104366,worms:426189,gbif:4183,irmng:108340	|		|		|	
